# bmoe_metrics v1
# model=LFM2.5-8B-A1B-Q5_K_M.gguf arch=lfm2moe n_layer=24 n_expert=32 n_expert_used=4 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
71,96,70.723,16.219,44.094,39309312,84.51,23.429,3.200,12,189.257,1.000,0,0.05,3000.0,5426.5,3559.7,1866.4,69.0,2889.4,323.2,9023.2
72,96,82.893,21.452,47.146,54448128,84.60,30.736,5.011,0,239.012,1.000,0,0.00,3000.0,5427.9,3561.1,1866.4,69.0,2912.5,346.3,9023.2
73,96,96.591,34.500,43.738,85700608,84.64,46.028,6.826,0,302.677,1.000,0,0.00,3000.0,5426.8,3560.0,1866.4,69.0,2924.2,357.4,9023.2
74,96,98.427,34.964,45.387,84725760,84.68,46.039,7.001,0,292.718,1.000,0,0.00,3000.0,5426.0,3559.2,1866.4,69.0,2924.5,357.0,9023.2
75,96,66.659,12.707,44.771,31252480,84.81,18.510,3.378,12,184.353,1.000,0,0.05,3000.0,5426.0,3559.2,1866.4,69.0,2922.0,354.4,9023.2
76,96,68.091,12.558,46.610,32227328,84.94,18.112,3.369,0,201.436,1.000,0,0.00,3000.0,5427.1,3560.3,1866.4,69.0,2922.2,354.7,9023.2
77,96,63.349,9.554,47.020,23195648,85.08,13.918,2.411,0,182.463,1.000,0,0.00,3000.0,5427.5,3560.7,1866.4,69.0,2920.4,352.8,9023.2
78,96,68.049,12.505,47.193,31739904,85.21,17.626,3.230,0,192.044,1.000,0,0.00,3000.0,5427.9,3561.1,1866.4,69.0,2919.3,351.7,9023.2
79,96,60.908,6.362,49.776,15626240,85.36,9.255,1.877,12,170.435,1.000,0,0.05,3000.0,5427.5,3560.7,1866.4,68.9,2919.9,352.3,9023.4
80,96,147.837,70.091,69.678,124035072,85.32,66.402,11.756,0,349.489,1.000,0,0.00,3000.0,5427.1,3560.3,1866.4,68.9,2856.9,289.3,9023.4
81,96,87.668,29.743,48.507,63479808,85.38,32.793,6.368,0,264.469,1.000,0,0.00,3000.0,5429.0,3562.2,1866.4,68.9,2867.9,299.9,9023.4
82,96,92.436,18.629,59.474,46391296,85.47,28.722,4.240,0,206.286,1.000,0,0.00,3000.0,5428.5,3561.7,1866.4,68.9,2845.8,277.7,9023.4
83,96,105.640,82.382,48.283,103276544,85.47,47.421,9.937,12,290.810,1.000,0,0.05,3000.0,5428.1,3561.3,1866.4,68.8,2891.7,323.7,9023.4
84,96,113.150,25.362,67.281,62992384,85.53,39.943,5.926,0,267.726,1.000,0,0.00,3000.0,5429.0,3562.2,1866.4,68.8,2870.3,302.2,9023.4
85,96,79.932,12.168,59.402,30765056,85.64,17.873,2.657,0,242.487,1.000,0,0.00,3000.0,5429.6,3562.8,1866.4,68.8,2859.2,290.6,9023.7
86,96,63.956,12.415,42.881,30765056,85.75,17.782,3.292,0,174.875,1.000,0,0.00,3000.0,5422.6,3555.8,1866.4,68.8,2870.4,301.8,9023.7
87,96,163.006,112.176,55.694,178970624,85.62,90.908,16.404,12,401.240,1.000,0,0.05,3000.0,5423.7,3556.9,1866.4,68.8,2841.8,271.6,9023.9
88,96,157.128,48.814,80.980,102301696,85.61,65.260,10.889,0,328.721,1.000,0,0.00,3000.0,5424.7,3557.9,1866.4,68.8,2848.1,277.8,9023.9
89,96,155.238,63.264,73.657,125009920,85.57,69.512,12.069,0,285.407,1.000,0,0.00,3000.0,5425.6,3558.8,1866.4,68.8,2848.8,277.6,9024.2
90,96,161.220,92.382,63.631,162369536,85.47,80.494,17.095,0,288.658,1.000,0,0.00,3000.0,5424.6,3557.8,1866.4,68.8,2849.6,278.4,9024.7
91,96,85.566,34.759,53.025,53473280,85.54,27.372,5.170,12,234.105,1.000,0,0.05,3000.0,5424.3,3557.5,1866.4,68.8,2852.3,281.1,9024.7
92,96,79.856,24.433,50.485,46391296,85.62,25.342,4.029,0,222.246,1.000,0,0.00,3000.0,5424.3,3557.5,1866.4,68.8,2858.1,286.9,9024.7
93,96,60.084,24.385,42.781,30277632,85.72,14.106,3.198,0,152.340,1.000,0,0.00,3000.0,5423.2,3556.4,1866.4,68.8,2871.9,300.6,9024.7
94,96,59.905,12.075,39.732,30277632,85.82,17.738,2.435,0,168.122,1.000,0,0.00,3000.0,5422.9,3556.1,1866.4,68.8,2879.8,308.5,9024.7
95,96,76.222,20.982,40.572,55422976,85.88,31.547,4.103,12,223.721,1.000,0,0.05,3000.0,5424.0,3557.2,1866.4,68.8,2884.5,313.3,9024.7
96,96,55.050,8.481,39.936,23683072,85.99,13.109,2.005,0,151.664,1.000,0,0.00,3000.0,5423.3,3556.5,1866.4,68.8,2884.3,313.1,9024.9
# summary tokens=96 s/tok=0.094 tok/s=10.655 read_MiB=5871.6 io_s=3.57 compute_s/tok=0.053 io_s/tok=0.037 cache_hit_pct=86.0 n_prompt=26 load_s=3.363 prefill_s=2.641 prefill_tps=9.84 stall_s/tok=0.035 mgmt_s/tok=0.006 cache_resident_MiB=2993.5 cache_budget_MiB=3000.0 cache_resizes=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0 majflt/tok=60.94 cpu_s/tok=0.2369 token_demand_MiB=653.8 layer_demand_MiB=30.7
